axis,left_entry,right_entry,left_value,right_value,fixed_coordinate_1,fixed_coordinate_2,delta_ms,Delta_ms,b_s_mm2,correlation
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,0.0,
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,500.0,0.5908176977302869
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,1000.0,0.6121296172127881
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,1500.0,0.6157255846305495
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,2000.0,0.5952786150608462
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,2500.0,0.5512471165715442
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,3000.0,0.49141087481902584
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,3500.0,0.43193781941912285
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,4000.0,0.38842266686999205
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,4500.0,0.3704870964217464
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,5000.0,0.3802559853272052
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,5500.0,0.41086927932082284
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,6000.0,0.44926663681227696
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,6500.0,0.482586668547351
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,7000.0,0.5023807267308454
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,7500.0,0.5058620737679638
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,8000.0,0.49581698457232876
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,8500.0,0.4786434604754022
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,9000.0,0.4607764705908836
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,9500.0,0.44607386587892983
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,10000.0,0.4352895048140301
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,10500.0,0.42657718861258515
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,11000.0,0.4162520186739404
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,11500.0,0.3999331831942744
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,20.0,50.0,12000.0,0.37416864754194307
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,0.0,
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,500.0,0.4997834055649868
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,1000.0,0.462540663004322
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,1500.0,0.4595246934504111
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,2000.0,0.47329824534694026
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,2500.0,0.4757457506332235
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,3000.0,0.4503047006391963
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,3500.0,0.40097209594121785
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,4000.0,0.3450547643599778
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,4500.0,0.29853339429021647
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,5000.0,0.26490831076628624
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,5500.0,0.23817441347807722
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,6000.0,0.21420685067222994
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,6500.0,0.19578863479265038
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,7000.0,0.18828288070249935
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,7500.0,0.1942743483961903
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,8000.0,0.2124497780205339
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,8500.0,0.2393157151552641
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,9000.0,0.2709471768257195
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,9500.0,0.303790074023299
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,10000.0,0.33493674282977137
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,10500.0,0.36235350591588406
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,11000.0,0.3850188004916918
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,11500.0,0.4027409463890936
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,25.0,60.0,12000.0,0.41570786925116404
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,0.0,
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,500.0,0.3531080728830235
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,1000.0,0.3508104622016572
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,1500.0,0.3888724021275324
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,2000.0,0.44828154942235543
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,2500.0,0.49186369950950465
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,3000.0,0.4866885016399461
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,3500.0,0.4461065196931855
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,4000.0,0.40753681712368145
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,4500.0,0.38625736561451013
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,5000.0,0.37322797548843395
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,5500.0,0.3554718512486528
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,6000.0,0.3281150832250218
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,6500.0,0.29479529147320366
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,7000.0,0.26295909801462486
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,7500.0,0.23936568872609684
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,8000.0,0.22758547952245775
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,8500.0,0.2272085943999173
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,9000.0,0.2342885802143241
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,9500.0,0.24294322026703244
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,10000.0,0.24779554777916699
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,10500.0,0.24613791551409764
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,11000.0,0.23857777317772277
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,11500.0,0.22807924540849805
rho,21,27,111588.3992507748,124519.70847350318,19.0,6.2962652107424715,30.0,80.0,12000.0,0.218352483937362
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,500.0,0.6733442083680781
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,1000.0,0.639611727554156
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,1500.0,0.5461615891355954
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,2000.0,0.47419749877329403
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,2500.0,0.4689834066815161
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,3000.0,0.4997526477296979
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,3500.0,0.5088226175270931
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,4000.0,0.48474760143837375
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,4500.0,0.4488138032656627
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,5000.0,0.4238958980749353
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,5500.0,0.4221064053040359
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,6000.0,0.4423944778482603
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,6500.0,0.4743921038349922
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,7000.0,0.5019569721222109
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,7500.0,0.5070107042085531
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,8000.0,0.47881827216869
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,8500.0,0.4232128549117945
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,9000.0,0.35781787579204727
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,9500.0,0.29767606697534704
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,10000.0,0.2485028859101101
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,10500.0,0.20947695455847629
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,11000.0,0.17797138522220318
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,11500.0,0.15239938926831298
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,5.0,15.0,12000.0,0.13291968923700145
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,500.0,0.6028711376915262
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,1000.0,0.5393602686674411
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,1500.0,0.4302502225671373
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,2000.0,0.3416513023091032
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,2500.0,0.3011561559532215
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,3000.0,0.28275693934256635
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,3500.0,0.2570927408568569
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,4000.0,0.2224148301727427
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,4500.0,0.19476982783708888
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,5000.0,0.18967928671754708
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,5500.0,0.21345380484284884
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,6000.0,0.2624687068801522
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,6500.0,0.32579962960135445
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,7000.0,0.3900484190934144
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,7500.0,0.4439359672425208
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,8000.0,0.4804749722639814
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,8500.0,0.4972049737325582
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,9000.0,0.49563665695918285
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,9500.0,0.4803162256069962
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,10000.0,0.457547179461289
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,10500.0,0.4339712667463815
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,11000.0,0.41535156785502336
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,11500.0,0.4057263727018988
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,7.0,25.0,12000.0,0.4068246576702445
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,500.0,0.5874908620325603
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,1000.0,0.576950420350035
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,1500.0,0.5280288710372678
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,2000.0,0.4518385056201994
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,2500.0,0.365531669208595
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,3000.0,0.28608707180584725
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,3500.0,0.2307135054509121
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,4000.0,0.21653231116612198
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,4500.0,0.24776681529865693
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,5000.0,0.3061455956929838
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,5500.0,0.3604378512547239
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,6000.0,0.3852310570790314
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,6500.0,0.37377788553310815
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,7000.0,0.33834722664016614
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,7500.0,0.29948329606859597
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,8000.0,0.27123592589966444
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,8500.0,0.2543297343128217
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,9000.0,0.24142099553163152
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,9500.0,0.22540452649812023
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,10000.0,0.20354229246615152
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,10500.0,0.17746108649088085
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,11000.0,0.15133035220136296
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,11500.0,0.12988842919728744
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,10.0,30.0,12000.0,0.11704773166298466
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,500.0,0.5346084276866041
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,1000.0,0.5134281251907477
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,1500.0,0.47215362241781206
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,2000.0,0.3967550192330904
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,2500.0,0.2985211951611818
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,3000.0,0.19878054513721144
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,3500.0,0.11243004101789299
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,4000.0,0.048208851049981495
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,4500.0,0.014163186141628335
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,5000.0,0.015092615023184168
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,5500.0,0.04885540631858848
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,6000.0,0.10710543508634777
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,6500.0,0.17617461529428047
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,7000.0,0.23847185718765318
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,7500.0,0.27806517141080467
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,8000.0,0.28783369862776825
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,8500.0,0.2714138618670264
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,9000.0,0.23865166738553928
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,9500.0,0.19953307051760616
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,10000.0,0.16078127165243555
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,10500.0,0.12554064461940434
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,11000.0,0.09469052013530169
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,11500.0,0.06842425826646047
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,12.0,36.0,12000.0,0.04736618046921102
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,500.0,0.47503195501171
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,1000.0,0.4418913943920675
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,1500.0,0.40657586857859523
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,2000.0,0.35726332305395825
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,2500.0,0.2969948183652605
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,3000.0,0.23851937466969622
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,3500.0,0.19571844867800114
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,4000.0,0.17333266512915277
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,4500.0,0.16420207319735644
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,5000.0,0.15778351603850388
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,5500.0,0.15007959403537416
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,6000.0,0.14522578587593202
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,6500.0,0.14953174303243397
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,7000.0,0.16563926549376123
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,7500.0,0.19107974128855879
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,8000.0,0.2199737994548718
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,8500.0,0.24573226658088082
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,9000.0,0.2636549586125526
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,9500.0,0.2724242363197544
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,10000.0,0.2737667187363994
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,10500.0,0.27078851294407
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,11000.0,0.2663119315823591
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,11500.0,0.2620739643190214
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,15.0,40.0,12000.0,0.2587241283895335
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,500.0,0.41398639499865386
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,1000.0,0.38515126142678235
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,1500.0,0.35989891458601203
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,2000.0,0.33092563049822643
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,2500.0,0.302868958139701
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,3000.0,0.2858737953338239
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,3500.0,0.28436985864387143
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,4000.0,0.2927401031986755
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,4500.0,0.30004198208432964
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,5000.0,0.2994695351350999
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,5500.0,0.29309127062506685
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,6000.0,0.28802131934711617
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,6500.0,0.289984288717772
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,7000.0,0.2999421155191592
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,7500.0,0.3142124539042168
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,8000.0,0.32683958870558055
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,8500.0,0.33271036255092223
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,9000.0,0.32946585215869406
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,9500.0,0.3176673034651077
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,10000.0,0.3001507523094401
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,10500.0,0.2810668975286123
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,11000.0,0.26452795179138766
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,11500.0,0.2531931728537794
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,20.0,50.0,12000.0,0.2475331291419997
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,0.0,
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,500.0,0.4165831308623767
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,1000.0,0.371539989899822
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,1500.0,0.3544919198728139
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,2000.0,0.36748266160192833
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,2500.0,0.3947637230637217
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,3000.0,0.41561109300255206
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,3500.0,0.4133465348718249
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,4000.0,0.3806355226204315
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,4500.0,0.3222676598470176
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,5000.0,0.251734353499531
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,5500.0,0.1830330882471733
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,6000.0,0.1250622465618276
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,6500.0,0.0812113200664579
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,7000.0,0.051317287168938304
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,7500.0,0.03369383281092478
rho,27,33,124519.70847350318,138949.5494373136,19.0,6.2962652107424715,25.0,60.0,8000.0,0.026649344125444212
